"srch_id","prop_id","click_bool","booking_bool"
195643,17253,1,0
195643,70196,1,0
195644,112574,1,1
195644,38800,1,0
195645,70606,1,1
195646,98300,1,1
195647,1311,1,1
195648,65348,1,1
195650,60548,1,1
195651,88768,1,1
195653,92100,1,1
195653,97799,1,0
195656,2033,1,0
195657,10429,1,1
195658,32184,1,0
195659,42875,1,0
195662,115119,1,1
195663,31135,1,1
195664,123943,1,1
195667,33217,1,1
195668,103658,1,1
195669,45896,1,0
195670,1704,1,1
195671,40647,1,0
195673,128615,1,1
195674,113028,1,0
195677,103699,1,1
195678,72471,1,1
195680,17815,1,1
195682,54584,1,0
195683,100817,1,1
195687,119368,1,1
195688,83153,1,1
195689,132210,1,1
195690,75910,1,0
195690,99341,1,0
195692,114777,1,0
195694,5543,1,1
195696,77973,1,0
195698,64336,1,1
195699,79740,1,1
195705,125439,1,1
195706,51042,1,0
195707,23092,1,1
195708,115373,1,0
195709,74007,1,0
195710,81326,1,0
195711,29847,1,1
195715,111325,1,0
195716,82394,1,1
195717,7097,1,1
195718,120242,1,0
195719,119412,1,1
195721,115135,1,0
195725,35217,1,0
195727,114995,1,1
195729,31545,1,1
195731,37124,1,1
195733,12538,1,1
195734,19318,1,0
195736,129477,1,0
195737,65411,1,1
195739,35081,1,0
195740,19880,1,0
195741,60857,1,1
195743,10194,1,1
195745,59492,1,1
195746,139251,1,1
195750,34683,1,1
195751,14582,1,0
195752,60608,1,1
195754,98500,1,1
195755,7564,1,1
195755,102499,1,0
195756,76196,1,0
195757,19469,1,0
195758,100619,1,1
195761,15642,1,1
195764,9382,1,1
195765,23440,1,1
195766,118489,1,1
195767,66147,1,1
195769,2885,1,1
195771,53981,1,1
195774,24508,1,0
195775,88226,1,0
195776,11102,1,0
195778,32019,1,0
195783,25530,1,0
195785,82243,1,1
195786,22309,1,0
195788,104257,1,0
195789,58295,1,0
195790,132034,1,0
195792,122268,1,1
195793,60468,1,0
195794,7294,1,0
195795,103267,1,1
195796,80396,1,1
195798,52692,1,1
195799,89202,1,1
195800,36990,1,1
195801,31002,1,1
195804,122656,1,1
195805,78802,1,1
195806,67640,1,1
195811,84082,1,1
195813,27788,1,1
195815,123717,1,1
195816,83259,1,1
195818,4942,1,0
195820,2515,1,1
195824,5445,1,1
195826,102257,1,0
195827,99117,1,1
195829,137648,1,1
195830,114257,1,1
195831,97904,1,0
195832,114118,1,1
195837,93512,1,1
195838,87907,1,1
195840,23165,1,1
195841,6604,1,1
195842,67640,1,0
195851,21808,1,0
195852,42519,1,0
195852,85397,1,0
195854,69686,1,0
195858,109736,1,0
195859,120950,1,1
195860,10538,1,0
195860,87490,1,0
195861,77986,1,0
195862,68528,1,1
195863,94950,1,0
195866,80091,1,1
195867,93276,1,1
195868,22756,1,1
195869,119959,1,0
195872,12560,1,1
195877,39417,1,0
195878,64170,1,1
195881,53916,1,1
195882,5099,1,0
195886,29652,1,1
195887,118478,1,1
195892,40517,1,0
195893,91247,1,1
195895,50960,1,1
195898,51937,1,1
195899,114777,1,0
195900,107280,1,0
195901,133878,1,1
195903,128155,1,1
195904,35679,1,1
195905,81945,1,1
195908,124142,1,0
195910,19117,1,1
195911,53988,1,1
195913,139758,1,0
195915,91644,1,0
195918,124342,1,1
195920,106180,1,1
195921,51304,1,1
195922,123915,1,1
195923,31772,1,1
195925,72892,1,1
195928,18236,1,1
195929,89643,1,0
195930,22769,1,1
195932,28878,1,1
195935,8119,1,1
195936,37845,1,0
195937,36871,1,0
195938,5728,1,0
195940,99657,1,0
195942,107989,1,1
195943,139248,1,1
195944,49673,1,1
195947,69371,1,1
195947,52527,1,0
195947,97054,1,0
195947,97986,1,0
195947,113788,1,0
195948,83133,1,1
195949,93133,1,1
195950,32243,1,1
195951,36608,1,1
195953,48797,1,1
195955,31381,1,1
195956,102924,1,1
195956,51086,1,0
195957,86247,1,1
195959,70028,1,1
195960,59565,1,0
195961,133252,1,1
195962,96828,1,0
195963,103342,1,0
195964,113639,1,0
195965,21038,1,1
195966,44522,1,0
195967,55631,1,1
195969,59500,1,1
195972,105845,1,1
195973,121114,1,1
195976,88447,1,1
195977,104803,1,1
195979,88027,1,1
195984,34781,1,1
195986,120238,1,1
195987,54387,1,0
195988,100205,1,0
195990,25127,1,1
195992,59830,1,1
195993,130874,1,0
195996,46031,1,1
196000,68364,1,0
196001,78179,1,1
196003,10429,1,1
196004,14674,1,0
196007,69670,1,1
196009,123902,1,1
196010,30245,1,1
196010,26474,1,0
196010,91490,1,0
196010,103019,1,0
196012,47573,1,1
196013,25272,1,1
196014,44065,1,1
196014,68069,1,0
196014,99176,1,0
196014,121029,1,0
196016,24017,1,1
196017,113487,1,1
196020,132271,1,0
196021,117973,1,1
196021,102754,1,0
196021,103771,1,0
196021,105937,1,0
196022,87342,1,1
196023,108795,1,0
196024,92226,1,1
196026,68810,1,1
196027,126643,1,1
196029,96699,1,0
196030,122859,1,0
196032,117915,1,0
196034,131297,1,1
196036,41381,1,1
196037,127983,1,1
196038,63546,1,1
196038,102923,1,0
196041,124730,1,1
196043,7670,1,0
196044,8889,1,1
196045,90929,1,1
196047,55225,1,1
196047,139876,1,0
196048,117216,1,1
196049,137672,1,1
196049,3486,1,0
196049,7970,1,0
196049,22852,1,0
196049,29593,1,0
196049,42799,1,0
196049,43684,1,0
196049,44825,1,0
196049,47199,1,0
196049,55401,1,0
196049,57763,1,0
196049,71613,1,0
196049,90994,1,0
196049,102049,1,0
196050,32531,1,1
196055,84032,1,0
196057,97501,1,1
196058,126732,1,1
196059,28325,1,1
196061,92155,1,1
196061,125608,1,0
196063,64148,1,1
196064,137042,1,1
196065,88781,1,1
196071,86247,1,1
196075,101428,1,1
196076,91488,1,1
196077,28116,1,0
196080,22210,1,1
196081,108954,1,1
196082,84913,1,1
196083,123692,1,1
196084,91381,1,1
196085,41063,1,1
196085,70867,1,0
196086,80336,1,1
196087,14339,1,0
196087,77724,1,0
196089,48004,1,1
196090,136192,1,1
196091,52144,1,0
196092,109046,1,0
196093,37124,1,1
196094,28495,1,0
196096,123249,1,1
196097,83453,1,0
196098,88854,1,1
196100,97147,1,1
196101,129226,1,1
196102,94974,1,1
196104,17049,1,1
196106,78424,1,0
196108,89858,1,1
196110,123779,1,0
196111,3657,1,1
196112,13973,1,1
196114,65143,1,1
196115,50094,1,1
196116,8243,1,1
196117,5273,1,1
196119,138695,1,1
196120,68283,1,1
196121,104597,1,1
196122,32803,1,1
196123,73383,1,1
196124,40024,1,1
196127,91107,1,0
196130,26292,1,1
196131,90634,1,1
196132,53494,1,1
196137,14026,1,1
196138,106258,1,0
196139,60898,1,1
196140,104272,1,1
196141,100394,1,0
196142,17616,1,1
196143,56192,1,0
196148,69834,1,0
196150,135568,1,1
196154,82993,1,0
196156,124764,1,0
196159,95651,1,0
196162,88573,1,1
196165,65850,1,1
196168,19468,1,0
196172,68372,1,1
196173,45256,1,0
196174,139412,1,0
196175,117347,1,0
196176,138233,1,1
196179,58039,1,0
196182,118674,1,0
196183,63209,1,1
196184,10706,1,0
196185,36937,1,1
196186,119068,1,0
196189,129778,1,1
196190,71087,1,1
196191,53196,1,1
196192,84227,1,1
196193,92640,1,1
196196,81752,1,1
196197,139310,1,1
196198,6099,1,0
196199,118198,1,1
196200,26248,1,1
196202,95702,1,1
196203,118758,1,0
196204,47937,1,0
196205,64108,1,0
196205,83473,1,0
196205,116080,1,0
196205,132118,1,0
196206,48253,1,0
196207,93239,1,1
196214,8508,1,1
196215,28823,1,1
196217,38265,1,1
196219,11272,1,0
196219,65831,1,0
196219,73500,1,0
196220,114251,1,0
196221,92368,1,1
196222,69334,1,1
196223,43004,1,1
196224,5739,1,1
196225,37533,1,1
196229,83484,1,0
196230,107872,1,1
196232,50030,1,0
196234,5625,1,1
196235,12791,1,0
196236,34873,1,1
196237,33163,1,0
196240,119511,1,0
196241,79150,1,1
196242,75249,1,1
196243,89094,1,1
196244,107986,1,1
196244,87277,1,0
196246,40268,1,0
196247,51638,1,0
196248,127779,1,0
196249,10900,1,0
196250,126910,1,0
196255,135426,1,1
196256,94026,1,1
196258,34151,1,1
196260,52051,1,1
196261,93041,1,0
196262,95810,1,1
196263,48881,1,0
196266,41278,1,1
196267,59466,1,1
196269,2189,1,1
196270,126713,1,1
196271,87679,1,0
196272,11112,1,0
196274,12058,1,0
196275,40488,1,0
196276,78190,1,1
196277,58030,1,0
196278,12870,1,1
196282,14024,1,1
196283,54310,1,1
196284,124543,1,1
196285,10480,1,1
196286,103401,1,0
196288,15340,1,1
196289,46443,1,1
196292,31834,1,0
196293,30487,1,0
196294,125573,1,0
196296,74892,1,1
196297,100163,1,0
196299,115520,1,1
196300,107785,1,1
196301,38436,1,0
196302,55047,1,1
196305,105408,1,1
196306,79576,1,1
196307,90786,1,0
196308,101880,1,1
196309,74487,1,1
196310,138777,1,1
196311,31761,1,1
196312,20969,1,1
196314,8665,1,0
196314,101452,1,0
196316,90845,1,0
196317,27982,1,1
196319,81256,1,1
196325,46738,1,0
196326,53571,1,0
196327,105017,1,1
196328,109989,1,0
196330,93478,1,0
196332,102054,1,1
196333,74302,1,1
196334,122112,1,0
196336,47102,1,1
196338,124449,1,0
196341,19001,1,0
196342,11683,1,1
196343,89389,1,1
196345,38698,1,1
196346,20185,1,1
196347,103307,1,0
196348,79915,1,1
196350,60328,1,0
196351,10704,1,1
196353,60898,1,0
196356,107718,1,0
196359,128588,1,1
196361,29726,1,0
196363,94531,1,1
196364,106644,1,1
196364,3587,1,0
196364,8944,1,0
196364,131101,1,0
196366,8431,1,0
196367,106950,1,1
196368,7149,1,1
196371,77576,1,0
196372,21198,1,1
196374,107785,1,1
196376,28023,1,0
196378,61989,1,1
196380,30643,1,0
196381,49878,1,1
196383,18048,1,0
196384,85582,1,1
196385,99942,1,0
196386,27867,1,1
196388,116077,1,0
196389,114926,1,0
196391,67792,1,1
196393,19388,1,1
196395,129887,1,1
196396,136494,1,1
196398,45634,1,0
196399,5886,1,1
196405,20123,1,1
196408,111108,1,1
196409,88639,1,0
196412,22884,1,0
196414,81465,1,1
196414,115213,1,0
196415,40463,1,1
196418,33333,1,1
196420,6565,1,0
196421,118300,1,1
196424,114304,1,1
196425,77254,1,1
196426,134154,1,1
196427,24467,1,1
196428,78706,1,1
196429,69282,1,1
196432,58735,1,1
196434,95085,1,1
196435,53347,1,0
196437,42967,1,1
196438,55341,1,1
196440,131892,1,1
196443,17986,1,0
196444,62124,1,0
196445,55551,1,1
196447,85989,1,1
196448,129956,1,1
196449,102871,1,1
196450,1230,1,0
196451,48610,1,1
196454,67140,1,0
196455,17855,1,1
196456,7784,1,1
196457,116942,1,1
196458,57505,1,1
196459,99656,1,1
196460,104547,1,1
196462,40702,1,1
196463,93591,1,1
196464,62031,1,1
196467,117430,1,0
196469,13603,1,1
196470,14126,1,1
196474,133943,1,0
196475,48852,1,1
196476,26248,1,1
196476,59781,1,0
196479,35755,1,0
196479,119721,1,0
196480,68571,1,1
196481,96485,1,1
196482,21443,1,1
196483,80290,1,1
196484,14869,1,1
196485,135164,1,1
196486,128329,1,1
196487,140254,1,1
196488,8426,1,1
196491,82473,1,0
196492,111838,1,1
196493,48962,1,1
196496,71662,1,1
196497,42609,1,0
196498,66871,1,1
196499,49242,1,1
196500,88496,1,0
196501,123491,1,1
196503,128564,1,1
196504,54591,1,1
196505,43073,1,0
196506,28325,1,0
196509,29517,1,1
196510,50454,1,1
196511,27376,1,1
196512,112259,1,1
196514,2041,1,1
196516,80819,1,0
196521,4560,1,1
196523,120617,1,1
196525,26764,1,0
196526,21514,1,1
196528,97986,1,1
196529,3459,1,0
196530,55657,1,0
196532,9073,1,1
196534,76028,1,1
196535,139857,1,1
196537,21586,1,1
196539,54077,1,1
196541,88535,1,1
196542,89388,1,1
196543,13484,1,0
196544,90823,1,1
196549,107829,1,0
196551,125792,1,1
196552,44747,1,1
196552,25536,1,0
196552,89626,1,0
196552,90647,1,0
196553,17714,1,0
196557,76071,1,1
196558,6087,1,0
196560,112872,1,1
196561,106644,1,0
196562,94586,1,0
196563,102568,1,1
196565,129792,1,1
196567,95162,1,0
196570,92085,1,1
196571,64513,1,1
196573,10991,1,1
196574,36190,1,1
196575,92698,1,1
196577,111307,1,1
196579,7663,1,1
196580,17633,1,0
196582,67150,1,1
196583,44477,1,1
196583,122394,1,0
196584,30271,1,1
196584,72269,1,0
196585,73721,1,1
196586,137142,1,1
196587,30179,1,0
196589,44029,1,1
196593,117582,1,1
196593,123012,1,0
196595,84227,1,1
196597,91997,1,1
196599,1892,1,1
196600,32462,1,1
196601,140120,1,0
196602,88055,1,1
196603,139376,1,1
196604,32626,1,1
196605,137683,1,1
196608,38571,1,0
196610,44553,1,0
196612,119004,1,1
196613,40702,1,1
196616,58039,1,1
196619,122339,1,1
196621,26351,1,1
196622,101833,1,1
196623,134154,1,1
196625,37812,1,1
196627,38260,1,1
196630,133385,1,0
196631,139853,1,1
196632,10044,1,1
196633,45461,1,0
196634,12434,1,0
196635,37818,1,0
196636,73297,1,1
196639,38846,1,0
196640,102393,1,0
196640,124843,1,0
196641,132668,1,1
196642,89530,1,0
196643,7257,1,0
196644,83120,1,1
196646,40600,1,1
196648,85416,1,1
196649,22859,1,1
196650,138229,1,1
196654,28126,1,1
196659,59081,1,1
196661,134907,1,1
196663,47744,1,1
196665,34843,1,1
196667,122713,1,0
196669,82311,1,1
196672,17332,1,1
196674,76080,1,1
196675,13707,1,1
196676,6838,1,1
196677,2893,1,1
196678,100886,1,0
196679,7784,1,1
196679,10008,1,0
196681,42773,1,1
196682,54431,1,0
196683,135537,1,1
196684,53541,1,1
196685,113058,1,1
196686,72400,1,0
196688,119966,1,0
196689,20146,1,1
196692,75716,1,0
196695,49007,1,0
196698,112925,1,1
196699,16706,1,0
196703,42248,1,1
196705,28411,1,1
196706,105493,1,1
196707,90143,1,0
196708,100110,1,1
196709,103174,1,1
196712,79357,1,1
196713,126197,1,0
196715,86704,1,0
196716,103718,1,1
196718,108068,1,0
196719,130398,1,1
196721,24163,1,0
196723,35615,1,1
196725,56163,1,1
196726,56390,1,1
196727,63762,1,1
196729,97184,1,0
196730,69663,1,1
196731,53837,1,1
196732,39505,1,1
196735,62954,1,1
196736,63022,1,1
196737,106476,1,0
196739,109648,1,1
196740,8478,1,1
196741,1614,1,1
196746,132515,1,1
196746,7654,1,0
196747,18660,1,1
196748,131454,1,1
196749,55258,1,1
196750,58167,1,1
196753,123288,1,1
196753,40430,1,0
196753,95786,1,0
196755,57155,1,1
196757,34151,1,1
196758,32400,1,1
196759,21062,1,1
196760,55765,1,1
196761,11537,1,0
196763,90654,1,0
196764,70177,1,1
196766,130592,1,1
196767,116353,1,1
196769,117509,1,0
196770,129955,1,1
196771,45966,1,1
196772,27730,1,1
196774,137375,1,1
196775,42678,1,1
196776,84580,1,1
196777,23819,1,1
196778,125136,1,1
196781,137928,1,1
196782,14912,1,1
196784,138908,1,1
196785,54679,1,0
196789,2081,1,0
196790,9101,1,1
196792,80212,1,0
196793,117956,1,1
196794,45418,1,1
196795,29813,1,1
196797,44771,1,1
196800,134859,1,1
196802,27369,1,0
196807,119956,1,1
196808,122413,1,1
196810,59267,1,0
196812,115954,1,1
196813,90979,1,1
196814,81765,1,0
196816,112190,1,1
196822,53494,1,1
196824,36990,1,1
196826,108072,1,0
196828,139392,1,1
196829,91601,1,0
196831,113983,1,1
196832,57690,1,1
196834,149,1,0
196839,51721,1,1
196840,118188,1,1
196841,42477,1,1
196843,640,1,1
196844,12348,1,1
196847,138178,1,1
196849,128027,1,1
196850,17271,1,0
196851,47102,1,0
196853,55981,1,1
196854,57193,1,0
196858,22943,1,1
196858,2939,1,0
196858,35489,1,0
196858,44168,1,0
196858,51570,1,0
196858,121314,1,0
196859,82267,1,0
196861,110738,1,1
196862,37849,1,0
196866,62886,1,0
196867,89327,1,1
196870,92655,1,0
196871,106764,1,1
196872,101178,1,1
196873,56330,1,1
196874,32390,1,1
196876,7730,1,0
196877,20584,1,0
196879,100048,1,0
196880,101215,1,1
196880,101812,1,0
196881,134599,1,0
196882,62798,1,1
196883,17633,1,1
196884,81130,1,1
196885,80863,1,1
196886,41508,1,1
196887,140274,1,1
196887,127031,1,0
196888,62458,1,1
196888,9005,1,0
196891,116318,1,1
196893,42725,1,1
196894,88518,1,0
196895,118709,1,1
196898,105745,1,1
196899,63666,1,0
196900,101183,1,1
196901,46018,1,0
196902,33168,1,1
196903,117788,1,1
196904,20479,1,0
196905,85363,1,1
196906,11147,1,1
196908,17894,1,1
196910,105334,1,1
196912,23851,1,1
196912,110332,1,0
196912,120954,1,0
196913,109575,1,0
196914,117663,1,1
196915,40460,1,1
196917,81385,1,1
196920,111450,1,1
196921,36126,1,0
196922,15481,1,0
196922,79904,1,0
196922,88340,1,0
196922,134449,1,0
196923,45021,1,0
196924,94567,1,0
196926,135049,1,0
196927,17424,1,1
196928,60401,1,0
196929,56690,1,0
196930,24545,1,1
196931,130268,1,1
196932,84967,1,0
196934,15390,1,1
196936,92927,1,0
196936,100081,1,0
196936,118766,1,0
196938,13204,1,0
196940,136639,1,1
196941,121516,1,0
196943,24311,1,0
196944,38260,1,0
196948,31825,1,1
196951,43983,1,1
196954,120624,1,1
196955,34784,1,1
196958,59522,1,1
196960,91808,1,0
196961,119127,1,1
196962,15013,1,1
196964,65813,1,1
196965,47988,1,1
196968,66158,1,0
196970,132647,1,0
196974,107994,1,0
196975,79726,1,1
196976,57778,1,0
196979,72659,1,1
196981,45870,1,1
196982,85865,1,1
196983,103008,1,1
196984,56555,1,0
196987,21198,1,1
196990,71690,1,1
196993,119304,1,1
196994,140492,1,1
196995,62199,1,1
196996,67730,1,0
196997,34485,1,0
196998,61934,1,1
197002,43657,1,1
197004,107528,1,0
197006,38419,1,0
197007,23801,1,1
197008,5137,1,1
197009,63481,1,1
197013,18670,1,0
197013,124572,1,0
197014,15991,1,0
197015,43644,1,0
197017,125647,1,1
197018,135232,1,0
197021,65994,1,0
197023,122230,1,0
197026,37337,1,1
197028,65642,1,1
197031,56251,1,1
197034,89747,1,1
197040,17254,1,1
197042,2427,1,0
197043,35378,1,1
197044,7663,1,1
197045,104523,1,0
197046,137248,1,0
197049,76683,1,1
197050,128530,1,0
197052,99221,1,1
197054,129581,1,1
197055,93206,1,1
197056,80930,1,1
197058,135499,1,0
197059,77089,1,1
197060,122987,1,0
197061,45823,1,1
197062,122259,1,0
197063,24016,1,0
197066,86521,1,1
197067,111090,1,1
197068,124444,1,1
197069,138000,1,1
197070,4610,1,1
197070,121071,1,0
197070,127482,1,0
197071,98307,1,0
197072,25308,1,0
197073,54077,1,1
197074,87878,1,0
197076,69285,1,1
197077,110915,1,1
197078,50643,1,0
197079,38803,1,1
197080,34419,1,1
197081,22928,1,0
197082,3261,1,1
197083,106819,1,1
197084,108795,1,0
197086,133227,1,0
197087,123523,1,1
197087,61362,1,0
197087,69328,1,0
197087,71669,1,0
197087,136317,1,0
197091,33934,1,1
197092,52471,1,0
197093,120670,1,1
197094,109632,1,0
197095,34151,1,1
197098,115514,1,1
197100,69373,1,1
197101,38825,1,0
197103,67045,1,0
197105,72814,1,0
197108,53547,1,1
197109,45261,1,1
197110,138002,1,1
197111,74452,1,1
197112,140279,1,1
197112,8257,1,0
197112,56466,1,0
197112,68887,1,0
197112,77491,1,0
197112,80982,1,0
197112,107233,1,0
197112,130628,1,0
197113,54591,1,1
197114,70950,1,1
197115,62491,1,0
197116,88708,1,0
197117,89521,1,0
197118,6889,1,1
197119,10355,1,1
197122,134609,1,1
197123,125346,1,1
197124,5779,1,0
197124,11613,1,0
197124,132621,1,0
197128,102667,1,1
197128,68619,1,0
197130,61556,1,1
197131,72292,1,1
197132,20913,1,1
197138,103783,1,1
197142,113390,1,0
197144,56000,1,1
197145,25556,1,1
197146,86611,1,1
197148,17669,1,1
197148,8617,1,0
197150,115241,1,1
197152,130871,1,1
197153,47614,1,1
197154,61111,1,0
197156,118314,1,1
197160,84714,1,1
197163,55669,1,1
197164,61218,1,1
197165,42539,1,1
197167,69795,1,0
197167,97167,1,0
197167,121795,1,0
197168,58835,1,0
197169,138185,1,1
197171,42409,1,0
197172,37124,1,1
197174,19183,1,1
197175,10116,1,1
197176,2502,1,1
197177,11781,1,0
197178,14082,1,1
197180,99726,1,0
197181,29427,1,1
197183,107191,1,1
197186,108497,1,1
197188,3178,1,1
197190,25720,1,1
197191,20361,1,1
197192,18859,1,0
197193,79506,1,1
197194,110224,1,1
197195,67688,1,1
197195,31442,1,0
197196,8118,1,0
197197,68153,1,1
197203,75251,1,0
197207,50433,1,1
197209,48994,1,0
197210,128481,1,1
197212,101230,1,1
197213,127443,1,0
197213,135707,1,0
197215,20557,1,0
197218,116554,1,1
197220,81878,1,0
197222,107691,1,1
197222,23609,1,0
197225,37726,1,0
197226,131853,1,1
197227,92711,1,1
197228,52584,1,1
197229,40677,1,1
197230,36202,1,0
197232,110202,1,1
197233,18970,1,1
197235,111936,1,1
197237,123157,1,1
197238,63279,1,1
197239,114377,1,1
197240,131740,1,1
197243,40271,1,1
197244,77845,1,1
197246,3172,1,1
197249,13760,1,1
197251,119002,1,0
197252,30599,1,1
197253,88389,1,1
197254,109686,1,1
197258,110927,1,0
197259,57406,1,1
197261,85148,1,1
197262,17669,1,1
197263,24875,1,1
197264,36051,1,1
197267,23229,1,1
197269,124101,1,0
197270,91987,1,0
197272,55011,1,1
197273,40243,1,1
197274,132697,1,0
197275,119759,1,1
197277,67281,1,0
197280,139298,1,1
197282,36540,1,1
197285,10678,1,0
197286,76733,1,0
197290,98454,1,0
197291,89858,1,1
197292,37911,1,0
197293,73224,1,1
197294,102830,1,1
197296,94203,1,1
197297,74514,1,1
197302,66676,1,0
197303,64119,1,0
197304,18649,1,0
197305,58345,1,1
197307,117864,1,1
197309,62955,1,0
197311,96856,1,1
197312,20430,1,1
197315,67937,1,1
197317,74907,1,1
197319,15531,1,1
197320,66223,1,1
197321,86784,1,1
197322,80251,1,1
197323,132032,1,1
197324,62587,1,1
197326,51715,1,0
197327,34052,1,0
197329,92881,1,0
197330,49166,1,0
197331,43448,1,1
197333,41661,1,1
197334,37050,1,0
197335,53883,1,1
197337,110792,1,0
197338,2037,1,1
197339,5948,1,1
197340,25857,1,1
197341,28260,1,1
197342,30878,1,1
197343,59554,1,0
197345,9486,1,0
197348,138461,1,1
197349,3367,1,1
197350,25465,1,1
197352,5040,1,0
197354,106781,1,0
197356,87086,1,1
197357,46651,1,0
197358,97901,1,1
197359,74300,1,1
197360,74551,1,1
197362,71158,1,1
197363,128632,1,1
197365,44213,1,1
197366,31767,1,1
197368,15351,1,1
197369,63963,1,1
197371,100471,1,1
197373,53172,1,0
197374,33407,1,1
197374,28376,1,0
197374,132714,1,0
197376,59590,1,1
197377,138229,1,1
197377,3501,1,0
197377,39286,1,0
197377,64873,1,0
197378,34221,1,0
197379,108068,1,1
197380,125583,1,1
197381,121293,1,1
197382,117501,1,1
197383,53494,1,1
197384,16127,1,1
197385,109883,1,1
197387,126423,1,1
197389,128090,1,0
197390,99726,1,0
197390,130141,1,0
197392,22786,1,1
197397,54077,1,1
197399,7494,1,1
197400,128588,1,1
197401,115507,1,1
197402,120494,1,1
197403,72292,1,1
197405,133007,1,1
197406,45689,1,1
197408,138903,1,1
197409,48520,1,0
197410,32462,1,1
197411,126665,1,1
197412,77669,1,1
197413,132925,1,1
197415,88218,1,1
197416,60135,1,1
197417,76578,1,1
197417,100942,1,0
197418,80869,1,1
197419,12998,1,1
197420,128339,1,1
197421,136929,1,0
197422,65380,1,1
197423,100750,1,1
197423,54286,1,0
197427,132314,1,1
197430,599,1,0
197431,46794,1,1
197434,227,1,1
197435,114302,1,0
197437,6208,1,1
197437,111519,1,0
197438,46094,1,1
197438,68658,1,0
197438,114177,1,0
197439,82477,1,1
197440,53443,1,0
197441,8864,1,0
197443,73280,1,1
197444,14920,1,1
197445,22596,1,1
197446,76288,1,0
197448,96178,1,1
197449,82725,1,1
197451,33168,1,0
197452,25726,1,1
197453,119094,1,1
197455,17823,1,1
197456,140712,1,0
197458,63695,1,1
197459,98577,1,0
197461,45628,1,0
197462,86053,1,1
197463,81780,1,0
197464,38828,1,1
197465,95942,1,1
197466,112360,1,0
197468,75348,1,1
197473,130781,1,1
197474,75671,1,1
197475,58090,1,1
197476,83484,1,0
197478,21155,1,1
197480,79508,1,1
197481,43465,1,1
197483,74402,1,0
197485,32031,1,0
197486,6648,1,0
197487,130459,1,1
197490,47829,1,0
197492,9682,1,1
197494,41278,1,1
197497,17344,1,0
197500,106930,1,0
197501,3213,1,1
197505,109237,1,0
197506,75969,1,1
197507,1251,1,1
197508,9056,1,1
197510,5866,1,1
197511,16149,1,1
197512,31124,1,1
197513,70329,1,1
197514,88456,1,1
197516,86428,1,0
197520,12309,1,1
197521,83910,1,1
197522,82747,1,1
197523,107645,1,1
197524,95122,1,1
197525,119274,1,1
197526,99425,1,1
197527,35353,1,1
197529,3380,1,1
197532,139626,1,1
197533,118034,1,1
197534,49368,1,1
197536,91449,1,1
197539,31945,1,1
197543,95486,1,1
197544,55507,1,1
197546,140635,1,0
197550,130894,1,1
197552,103435,1,1
197553,33924,1,1
197556,453,1,1
197559,15454,1,1
197562,72456,1,1
197563,38010,1,0
197564,60473,1,1
197565,37199,1,1
197566,78699,1,1
197567,118395,1,1
197570,4302,1,0
197570,66444,1,0
197573,89855,1,1
197574,2476,1,1
197575,89641,1,1
197576,69757,1,1
197577,140674,1,1
197578,50355,1,1
197579,70063,1,1
197579,11061,1,0
197579,118517,1,0
197581,13443,1,1
197581,12579,1,0
197581,37283,1,0
197581,103860,1,0
197582,8222,1,0
197585,68785,1,1
197587,70497,1,1
197588,20494,1,1
197590,66160,1,0
197591,89404,1,0
197592,28410,1,0
197593,71086,1,0
197594,138847,1,1
197595,39302,1,1
197595,32348,1,0
197599,111415,1,1
197601,17633,1,1
197602,139734,1,1
197605,132563,1,0
197606,101198,1,1
197608,1085,1,1
197608,134417,1,0
197609,293,1,1
197610,2672,1,1
197611,640,1,1
197614,40412,1,1
197616,110196,1,1
197618,57307,1,0
197619,40324,1,1
197623,138146,1,1
197623,37684,1,0
197625,29475,1,1
197626,113782,1,0
197627,3056,1,0
197630,5023,1,1
197631,77153,1,1
197632,111106,1,1
197634,120602,1,0
197635,132830,1,1
197636,126555,1,1
197639,42248,1,1
197640,126923,1,1
197644,46048,1,0
197645,82967,1,1
197645,44213,1,0
197645,54739,1,0
197645,119002,1,0
197646,6028,1,1
197650,82715,1,1
197653,80869,1,0
197654,62809,1,1
197657,95292,1,0
197658,110344,1,0
197659,40894,1,1
197663,111276,1,1
197664,139333,1,1
197667,107623,1,1
197668,77283,1,1
197669,7585,1,1
197670,130023,1,1
197672,116852,1,1
197673,103530,1,1
197674,99894,1,1
197676,11062,1,1
197678,94391,1,1
197679,94455,1,1
197680,88218,1,1
197681,115285,1,1
197682,56013,1,1
197683,54512,1,0
197684,80882,1,1
197686,67239,1,0
197690,140238,1,1
197692,59620,1,1
197693,99161,1,1
197697,35264,1,1
197698,64217,1,1
197701,106114,1,1
197702,16764,1,1
197703,34554,1,0
197705,102788,1,1
197706,4717,1,1
197708,8903,1,1
197714,54439,1,1
197716,114194,1,1
197717,76617,1,1
197718,12128,1,1
197719,67520,1,1
197720,96927,1,1
197722,29676,1,1
197724,89105,1,1
197726,41484,1,1
197727,125079,1,1
197728,67632,1,1
197731,640,1,0
197732,78500,1,1
197734,103664,1,0
197736,63340,1,0
197737,105640,1,0
197738,60020,1,0
197740,42725,1,1
197741,113983,1,1
197747,22962,1,0
197748,2719,1,1
197750,21808,1,1
197752,37725,1,0
197757,104911,1,0
197758,87885,1,1
197760,140695,1,1
197761,78979,1,1
