"srch_id","prop_id"
209511,7860
209512,3579
209514,71581
209515,52471
209519,94722
209521,11229
209522,19598
209523,89300
209524,99788
209526,34547
209528,38576
209529,22851
209530,6982
209535,84828
209535,125789
209537,65418
209538,72669
209539,84090
209540,52125
209545,99242
209546,83622
209547,131410
209547,94837
209547,78541
209549,121586
209552,107704
209553,130154
209554,45205
209556,55310
209558,111501
209561,104770
209563,30139
209566,106819
209568,80898
209570,33524
209572,95449
209574,66873
209575,12214
209576,24041
209578,85965
209579,98257
209579,65266
209579,12176
209579,100202
209580,23665
209582,135344
209584,69786
209587,4429
209588,117019
209589,106997
209590,121377
209591,92527
209593,124342
209595,64949
209596,77507
209600,132254
209604,72988
209607,81468
209608,52282
209609,131077
209610,47059
209611,68787
209612,58573
209613,92824
209614,94837
209616,38761
209618,71259
209620,137852
209621,123092
209623,69256
209624,46466
209625,88096
209626,117430
209627,23682
209628,138916
209630,81571
209632,137042
209638,32517
209639,86989
209640,85555
209643,36725
209644,102555
209645,83259
209647,73803
209649,8161
209650,675
209653,103758
209655,104423
209656,79215
209657,84839
209659,17254
209661,130231
209662,106427
209663,95625
209663,26034
209664,10702
209665,107496
209666,45462
209667,31977
209669,93011
209670,21733
209671,54130
209672,84306
209673,34026
209675,11395
209676,46785
209680,114201
209681,99237
209682,95332
209682,117455
209684,61529
209685,2167
209686,98658
209688,95292
209688,88226
209690,29792
209691,56252
209692,63203
209693,43970
209694,95258
209695,3367
209695,72424
209695,88347
209695,68495
209695,23190
209695,5124
209698,15267
209700,77964
209701,6504
209703,30581
209704,126977
209706,140107
209709,21344
209710,73986
209711,94077
209712,30704
209713,115897
209715,27846
209719,52125
209720,139530
209722,43963
209723,138722
209723,31135
209724,21018
209725,87013
209726,2190
209727,85927
209728,6969
209730,54662
209736,45634
209737,80932
209738,36470
209739,133826
209740,32980
209741,75356
209742,113804
209744,23122
209745,138178
209746,56179
209746,100039
209747,34227
209751,49185
209752,40649
209755,44540
209759,138908
209760,125470
209762,60468
209763,135985
209765,46079
209766,139626
209769,34807
209771,84820
209772,56013
209773,106644
209774,93876
209775,64873
209778,119228
209781,11614
209782,118760
209785,47908
209788,41140
209792,41153
209794,42488
209797,76534
209798,123619
209799,79211
209801,18611
209802,106009
209803,26732
209804,18211
209805,36869
209806,83633
209808,15464
209811,37240
209814,816
209815,44307
209816,112854
209818,136484
209824,22434
209826,105830
209828,118281
209829,61374
209830,59620
209834,13624
209836,134497
209837,23801
209838,38475
209840,79147
209841,107763
209843,14652
209844,118845
209845,15640
209846,133778
209848,41480
209850,57642
209852,138600
209853,96799
209854,30876
209856,48330
209857,138973
209858,120230
209859,107028
209860,71309
209861,14331
209863,72292
209864,435
209865,5396
209867,104803
209868,22471
209869,128254
209870,41014
209871,121779
209872,13636
209873,1855
209874,90702
209875,39148
209876,69107
209877,72121
209878,65482
209880,132981
209881,8408
209881,29276
209883,126073
209884,96373
209885,5040
209885,11862
209885,16382
209886,117546
209887,102445
209889,56776
209889,108197
209891,75828
209891,135646
209891,113166
209893,66456
209894,140384
209895,4930
209896,45212
209897,37326
209898,54517
209899,88601
209900,8124
209901,83438
209902,95336
209903,83270
209904,121114
209905,115422
209907,10214
209911,46543
209912,176
209915,96513
209917,80778
209918,9026
209921,137950
209923,110940
209924,130569
209926,29927
209930,55881
209932,113205
209937,44941
209939,52375
209943,130210
209944,139901
209946,115297
209947,85047
209948,72700
209949,123220
209950,79684
209951,83442
209954,5626
209956,43849
209957,51830
209958,37655
209959,12189
209961,48671
209962,76433
209963,37244
209964,25236
209965,2094
209966,7730
209967,34316
209968,120494
209972,10644
209977,5355
209980,84415
209980,17089
209980,119703
209982,20587
209983,74801
209985,13323
209986,10134
209987,85148
209988,93925
209991,13638
209992,17250
209994,49583
209995,103649
209996,56281
209998,120572
209999,74473
210000,62910
210003,106750
210003,69706
210009,79547
210010,130089
210012,101865
210015,26264
210016,16253
210018,76534
210020,39100
210022,70903
210023,79140
210024,79893
210026,33813
210027,96206
210029,132490
210032,36470
210033,39019
210034,35793
210036,42674
210039,17105
210039,79953
210040,69489
210040,111831
210042,55621
210045,62820
210045,112194
210047,119317
210050,86409
210051,89144
210051,92965
210053,47664
210054,112900
210056,106873
210056,99485
210058,17669
210061,121132
210062,1120
210064,92176
210070,44372
210074,21458
210075,125825
210076,64471
210082,132210
210084,129805
210085,44661
210086,63371
210087,48859
210089,31002
210090,30878
210094,83593
210095,18177
210096,6080
210097,47567
210097,18147
210097,77298
210098,96513
210099,8864
210100,60586
210101,109971
210102,126277
210103,19802
210105,100110
210106,132566
210109,47282
210110,19278
210112,122453
210112,106746
210114,27362
210115,125557
210116,76337
210117,68420
210118,99217
210118,116431
210118,7522
210118,62470
210120,100748
210121,124021
210123,124584
210124,34559
210129,72691
210130,6214
210138,16148
210140,54795
210142,137262
210144,134503
210147,14827
210150,22396
210150,108612
210151,129828
210153,123776
210154,46714
210155,123021
210156,8390
210157,47537
210158,11987
210159,7725
210160,65019
210160,138069
210161,78727
210164,131840
210165,133679
210166,34325
210167,49521
210168,54572
210170,103405
210171,90903
210171,71699
210171,140307
210171,14021
210171,19148
210172,127553
210173,111532
210174,105762
210175,57554
210177,104910
210178,74970
210179,60733
210180,29643
210182,123487
210184,112168
210185,59249
210186,15481
210187,128811
210188,46840
210189,61529
210191,12283
210194,46611
210195,45402
210196,78982
210197,91040
210198,39190
210200,31881
210202,71889
210203,102241
210205,92570
210207,20048
210208,105585
210210,97652
210211,81251
210211,110010
210212,28435
210213,46027
210214,77360
210216,47047
210218,4302
210222,57384
210224,61734
210225,16325
210227,29020
210229,23386
210230,39355
210231,91874
210233,49166
210234,53969
210235,116050
210239,66466
210241,32832
210244,52669
210245,125390
210247,28256
210248,7864
210249,62615
210250,71831
210251,59657
210252,33301
210254,7925
210257,94189
210258,120143
210258,97361
210258,138936
210258,86327
210258,34405
210259,131346
210261,56062
210262,27192
210265,129857
210268,117062
210269,16872
210270,19187
210271,42236
210271,113818
210272,17633
210274,11555
210275,73701
210276,127116
210277,130023
210277,120945
210277,24692
210277,13052
210278,71057
210280,70058
210281,72396
210283,115700
210285,7064
210286,17344
210290,49209
210294,21421
210295,2859
210296,10107
210297,86
210298,140645
210299,60815
210300,8560
210301,45021
210301,85286
210301,104466
210301,103318
210302,118727
210303,57264
210305,66330
210306,44197
210307,34966
210310,42570
210311,92238
210312,5505
210315,47797
210316,59098
210317,79464
210320,92611
210321,82188
210322,97361
210324,122517
210325,53746
210326,86398
210329,44515
210330,3044
210331,101134
210332,131932
210332,130158
210334,139253
210335,80121
210336,76601
210338,100143
210338,78765
210339,105866
210340,11462
210341,8085
210342,117694
210343,81377
210345,55123
210346,64935
210347,91172
210348,117976
210349,3082
210350,18380
210351,22304
210353,126404
210354,70106
210357,67144
210358,134958
210359,69903
210361,120093
210362,126465
210362,117744
210366,26642
210367,64336
210368,28643
210368,77869
210368,53853
210369,100710
210370,36499
210372,135264
210373,458
210374,86090
210377,28264
210377,127137
210377,97275
210377,76240
210377,83369
210379,129233
210380,74736
210383,39841
210385,14951
210386,100342
210387,20084
210388,70312
210391,59657
210392,66428
210396,133552
210398,101108
210399,62448
210401,122343
210402,46384
210404,32334
210407,66737
210408,103207
210409,64482
210410,2136
210411,102554
210412,120144
210412,51979
210412,37283
210412,51885
210416,41585
210420,103757
210420,117037
210424,26691
210426,62561
210428,88142
210429,69049
210430,79461
210431,103174
210431,131917
210431,75972
210431,132210
210432,98803
210433,137373
210433,99068
210435,35012
210435,118711
210436,2709
210437,112281
210439,66906
210440,137670
210440,15915
210440,82676
210440,44672
210442,132305
210443,109396
210444,112341
210446,120571
210448,69107
210448,131608
210449,89313
210450,108047
210451,60846
210452,125269
210453,99942
210454,59640
210455,50856
210456,44442
210459,131892
210463,24560
210466,96099
210466,48230
210467,4717
210468,53456
210471,26891
210472,70273
210473,69481
210474,120319
210475,80545
210476,132979
210477,44754
210479,95343
210480,138060
210480,115489
210481,7969
210482,68139
210482,104244
210484,8417
210485,94716
210486,68158
210487,19374
210488,30743
210490,74093
210491,118101
210493,97789
210494,73693
210496,11826
210500,39717
210502,36358
210503,113715
210504,98736
210505,35791
210506,69111
210507,3478
210509,70463
210510,135480
210511,116668
210512,91714
210512,97907
210514,37124
210519,43396
210520,134568
210521,4216
210523,99942
210524,97973
210525,122581
210526,128313
210527,119309
210530,57269
210531,105713
210534,138581
210539,38329
210541,5446
210542,106910
210543,63816
210545,95182
210546,119750
210548,37543
210549,32989
210550,119173
210551,129926
210555,4106
210559,90665
210560,116661
210562,86189
210563,106731
210565,113920
210566,11462
210567,70554
210569,138552
210570,50549
210571,53003
210573,92827
210574,91487
210575,21018
210576,103888
210577,77305
210578,9676
210581,111638
210583,58463
210585,44391
210586,123832
210587,118442
210588,53341
210589,62227
210592,14082
210592,77089
210594,126277
210595,122158
210596,27624
210599,95721
210601,93127
210603,127340
210604,78500
210605,75700
210607,3005
210608,29930
210609,124173
210614,105104
210615,113825
210618,62726
210618,95182
210618,22013
210619,72666
210620,134609
210621,65949
210622,9111
210623,65989
210624,89054
210625,22578
210627,55744
210628,25943
210628,18692
210629,38800
210632,51227
210632,43673
210633,69392
210635,46227
210636,17371
210637,129362
210637,129026
210638,57986
210639,44369
210640,131567
210641,22869
210643,121267
210645,135574
210646,42068
210647,109263
210647,25941
210647,99005
210647,85343
210648,109716
210652,6533
210653,58772
210655,70677
210657,121451
210659,10499
210660,52135
210661,119627
210663,93150
210664,53494
210664,7880
210664,135499
210665,29395
210666,76214
210667,51616
210668,108440
210669,45275
210671,40442
210671,86629
210672,2842
210675,133846
210677,22471
210679,79319
210680,44269
210681,117853
210682,56062
210683,5105
210685,72905
210688,63063
210688,102059
210689,42709
210690,63
210692,20103
210693,106011
210694,2632
210695,71135
210696,90551
210697,113233
210698,1533
210699,37052
210699,71760
210702,76949
210703,74685
210704,33547
210705,97284
210706,46338
210707,125713
210710,90545
210711,137572
210713,13019
210715,87826
210717,44713
210720,49551
210722,17956
210724,108291
210726,106529
210727,63913
210729,90416
210729,57236
210730,131562
210731,49712
210734,61903
210737,40412
210739,15790
210739,19940
210742,93297
210743,103881
210745,133106
210746,49041
210747,75310
210751,1231
210752,131892
210753,107431
210757,106304
210758,28238
210759,126729
210760,50355
210761,70177
210763,95519
210764,46240
210765,10989
210766,134555
210768,89858
210770,54841
210772,119095
210773,59354
210774,130569
210775,115319
210776,10353
210778,70687
210779,105467
210780,36017
210780,115013
210781,111856
210783,15363
210784,9489
210787,48230
210788,59052
210790,133833
210791,92828
210794,89097
210796,38913
210797,136457
210799,61820
210802,9078
210804,40933
210805,111147
210806,37124
210806,25236
210807,127201
210811,34564
210813,88367
210814,21808
210815,55596
210816,95914
210816,94839
210817,116134
210818,2445
210819,17458
210820,93342
210821,31561
210822,64506
210823,121795
210824,101207
210827,106220
210829,116860
210832,101143
210834,74882
210834,22471
210836,44362
210838,72775
210839,131892
210840,38501
210841,35063
210842,23801
210843,17580
210844,11158
210847,57342
210848,115510
210850,33463
210851,134421
210853,100231
210855,73528
210857,42
210859,7993
210860,118021
210861,134683
210864,20557
210867,61529
210869,2863
210870,53066
210871,35526
210872,18566
210873,118871
210874,13489
210875,100921
210878,124766
210880,80212
210882,91402
210885,131046
210886,16477
210888,80833
210888,128632
210888,15170
210888,93282
210890,140047
210891,117139
210892,47974
210895,110435
210896,35890
210897,71069
210905,128090
210906,43843
210907,73067
210909,96031
210910,45294
210912,116947
210915,61033
210916,131840
210920,54650
210922,95419
210923,105408
210924,137943
210924,13353
210927,125426
210928,44636
210929,108115
210930,137672
210931,43018
210934,105781
210935,23735
210936,55865
210938,69132
210940,86959
210942,122681
210943,112156
210943,42170
210943,93426
210943,102145
210945,113675
210946,135402
210947,40455
210948,100895
210949,69063
210950,125079
210951,38571
210955,137912
210956,131723
210961,53747
210962,137458
210963,35676
210964,134077
210966,53547
210969,95810
210970,39453
210971,11244
210972,4047
210974,117347
210974,41585
210975,106467
210975,80144
210975,13262
210977,136751
210978,55071
210979,23697
210980,27955
210981,51815
210982,29232
210983,67477
210983,35679
210984,75852
210985,116416
210986,125083
210986,116942
210986,21018
210987,11414
210988,12058
210990,95274
210991,127898
210992,49310
210994,39561
210995,46478
210997,139217
211002,98803
211003,13718
211004,40324
211005,54067
211007,79141
211010,101568
211011,93432
211012,106236
211015,119636
211015,99237
211017,104622
211018,135390
211019,45966
211020,45460
211021,48900
211022,134154
211023,32700
211024,75899
211026,85065
211027,35004
211028,132210
211029,30998
211029,8965
211030,106329
211031,105287
211032,114986
211034,64598
211037,16830
211038,11684
211038,77283
211040,51346
211042,115743
211043,17023
211044,22841
211045,64576
211047,100675
211049,41936
211050,32572
211052,67233
211053,126511
211054,231
211056,3571
211056,70751
211056,22549
211056,35730
211056,10260
211058,106243
211061,17
211062,139457
211063,2506
211064,76465
211067,70904
211068,123275
211069,14024
211069,120248
211073,128632
211073,55981
211080,20022
211081,85676
211083,21018
211086,4134
211087,27002
211088,107233
211092,104407
211095,42693
211096,5691
211097,51969
211098,10340
211099,110915
211101,91587
211102,87617
211103,56013
211104,48957
211106,38150
211107,71779
211108,30446
211110,68153
211112,72826
211113,5007
211115,49114
211117,90509
211119,118666
211120,60468
211123,135499
211124,129331
211125,21591
211126,91667
211128,51178
211130,121298
211131,7258
211133,26813
211134,112568
211136,68398
211137,74594
211139,62890
211140,86617
211142,30556
211145,118395
211146,114892
211147,33733
211151,84068
211152,76560
211153,51505
211158,4996
211159,132703
211164,29028
211167,107511
211168,125440
211169,69386
211170,101103
211172,111619
211174,33507
211175,92469
211177,135266
211179,116783
211180,137042
211181,134939
211184,113921
211185,2379
211186,93195
211189,39580
211190,31823
211192,66890
211193,9341
211194,134232
211194,22578
211194,63812
211194,137751
211196,87893
211201,81449
211203,5792
211204,83173
211205,87093
211206,20863
211207,80217
211208,120695
211209,54930
211210,56291
211211,84526
211214,89325
211215,7672
211218,25384
211219,68228
211220,68819
211222,75191
211223,70114
211225,7487
211226,30878
211226,97907
211227,32358
211227,94194
211228,43241
211228,32625
211228,57997
211228,127482
211230,43587
211231,2466
211232,5760
211233,105408
211235,95871
211236,65696
211237,129821
211238,91381
211239,4480
211240,58106
211246,4314
211249,71581
211251,666
211257,91329
211258,32202
211259,34873
211261,82253
211263,11242
211264,58092
211266,89294
211268,122157
211271,25236
211273,128360
211276,32532
211277,25731
211278,27963
211279,122627
211283,85189
211286,81365
211288,37043
211290,58936
211293,41278
211295,40645
211296,79740
211297,127523
211299,118695
211300,78878
211301,29288
211302,42771
211303,84452
211306,97054
211307,9883
211308,96426
211313,1230
211314,15692
211315,107175
211316,73453
211318,58041
211318,115888
211319,116080
211320,99836
211322,62587
211324,103245
211326,9545
211329,28704
211330,40380
211331,59324
211332,138085
211336,23308
211338,39503
211340,77089
211341,20073
211343,96460
211344,40717
211345,7077
211345,99833
211346,85189
211347,49280
211348,97113
211354,129330
211356,64012
211357,1277
211359,9186
211360,28884
211361,51523
211364,66701
211365,76085
211366,140592
211367,95757
211368,31226
211370,2103
211371,35002
211372,30713
211373,67688
211374,104517
211375,3225
211376,89097
211378,126657
211380,41051
211382,91485
211385,27103
211385,15077
211386,83234
211386,3617
211387,23881
211388,86639
211389,20136
211389,88219
211390,38050
211391,60468
211396,101586
211396,88914
211397,30852
211399,45599
211402,103575
211403,11511
211404,105535
211405,111123
211407,128956
211409,114632
211411,94306
211414,110653
211415,132435
211417,30762
211418,90924
211419,57325
211420,464
211423,116176
211424,21648
211425,118800
211425,23552
211425,30949
211425,75125
211426,3636
211427,138957
211429,16118
211430,125695
211431,91040
211433,79032
211433,5365
211434,15390
211434,67477
211435,28834
211436,11951
211437,140295
211438,99656
211440,53219
211441,91488
211442,55620
211445,114794
211450,12146
211452,110705
211453,20069
211454,76882
211457,76214
211459,34717
211462,39665
211462,239
211462,135327
211462,104106
211462,138356
211462,56772
211462,107714
211462,4034
211462,123719
211462,7951
211462,56390
211462,77936
211462,89616
211462,117377
211462,12473
211463,121732
211465,84343
211466,72679
211466,134907
211468,64762
211468,15994
211471,85555
211472,87427
211474,34414
211476,36484
211478,30782
211480,68528
211482,87490
211484,120552
211486,92079
211487,99497
211488,66443
211489,116667
211490,18380
211491,31195
211495,41311
211496,114165
211497,52479
211499,103417
211500,31437
211501,64303
211503,127229
211505,42609
211506,10429
211508,84457
211510,47688
211512,101120
211513,129540
211514,32501
211517,103127
211519,19150
211520,88854
211521,34683
211523,61529
211524,89566
211525,13063
211526,14558
211528,40048
211529,23150
211532,47888
211534,91337
211535,131892
211536,79584
211538,88624
211538,99942
211539,118666
211541,57798
211543,24459
211544,128897
211546,109478
211547,95307
211548,109237
211549,124778
211550,3320
211551,118143
211553,59577
211554,68530
211555,99577
211556,136127
211557,34294
211558,138973
211562,108089
211563,1311
211566,60982
211567,86668
211568,24545
211571,14631
211572,40108
211574,83077
211577,98884
211579,10921
211580,117017
211580,90139
211583,47573
211584,126465
211585,53747
211587,41413
211590,86429
211592,131978
211593,27942
211594,88699
211595,131920
211599,16158
211601,91906
211602,47782
211603,81474
211604,26856
211605,83008
211606,17319
211607,90081
211608,97113
211609,56728
211611,92016
211613,45982
211614,81637
211615,45377
211616,38447
211621,132611
211622,38363
211623,108725
211625,48520
211626,82837
211627,82770
211628,31693
211629,88218
211631,128630
211632,75113
211633,40279
211636,46881
211638,30592
211641,92100
211641,22312
211643,1230
211645,118962
211648,64793
211649,137623
211650,101865
211650,131935
211657,106078
211658,126712
211660,24021
211662,43530
211663,105449
211666,93177
211667,132419
211669,38533
211671,26840
211673,102595
211674,10769
211675,135132
211678,132511
211679,25899
211680,27016
211682,90730
211683,126465
211683,76770
211683,4573
211683,111775
211685,37124
211686,111747
211687,40663
211689,68667
211690,50744
211692,136757
211693,64529
211694,19111
211696,122117
211697,18978
211699,70058
211701,16730
211702,17173
211706,79781
211707,99703
211708,24168
211708,56348
211712,113037
211714,27969
211715,132987
211716,49508
211717,67724
211719,7057
211720,33332
211721,89550
211723,108551
211725,45007
211727,39471
211734,84297
211735,44054
211741,48253
211743,18369
211743,57273
211743,57494
211743,13493
211746,34151
211747,84030
211748,84269
211748,106188
211750,92927
211751,93058
211752,128170
211754,46906
211756,5499
211757,117955
211757,63854
211757,125488
211757,21203
211757,128219
211758,16643
211762,81549
211764,90075
211765,62787
211768,138803
211773,57584
211774,8555
211775,93297
211778,62823
211780,99019
211783,68470
211784,82537
211785,133424
211787,132210
211789,109669
211790,95236
211791,1085
211792,32253
211793,132877
211793,131846
211794,60957
211796,78191
211799,120586
211800,848
211802,57170
211804,81449
211810,43065
211811,9210
211812,125854
211814,103885
211816,140816
211817,139845
211818,42106
211820,46162
211822,93640
211822,27369
211822,52738
211824,4154
211831,93770
211832,140530
211837,54310
211839,99380
211840,137200
211844,38981
211845,95085
211845,120242
211846,69326
211847,133716
211847,82797
211847,70276
211848,2959
211849,138768
211852,65984
211853,109545
211854,73331
211856,72909
211857,73386
211860,39322
211863,51715
211865,13454
211866,31025
211867,52279
211869,21048
211870,81636
211873,21563
211875,110950
211876,31655
211878,97592
211879,50401
211882,1827
211885,68503
211888,54310
211889,44553
211890,45894
211891,73126
211892,20295
211893,129801
211895,125992
211896,18110
211898,70683
211899,70730
211901,107429
211902,108599
211903,10976
211904,139292
211905,95887
211905,50222
211905,72317
211906,58900
211908,31336
211909,135108
211910,45176
211911,114024
211912,66711
211914,6838
211916,97339
211917,40580
211918,33441
211919,90069
211920,59098
211920,135551
211922,25424
211924,137997
211924,38419
211926,69472
211932,99129
211933,79956
211933,68809
211935,63132
211936,81200
211938,34873
211938,76087
211939,117948
211941,78237
211944,62417
211945,44115
211946,126238
211948,115763
211949,79762
211952,43983
211953,81188
211953,80693
211955,80519
211957,42645
211959,27547
211960,5733
211963,25416
211964,107718
211965,111974
211965,80644
211967,72056
211968,136159
211969,16680
211970,116243
211971,97282
211973,6736
211974,122101
211976,91402
211978,133876
211979,80545
211979,63417
211980,86350
211981,140645
211984,46256
211985,101779
211986,122709
211987,22851
211988,48243
211989,73538
211990,59781
211994,55769
211995,66102
211996,30593
211997,132083
212002,128090
212003,129034
212005,87342
212006,54990
212007,79952
212007,91514
212009,95335
212010,11546
212011,95519
212012,29163
212013,134883
212016,22488
212018,62910
212019,5674
212020,19435
212022,122483
212023,6588
212025,74799
212025,28157
212028,137473
212028,59513
212028,24837
212029,11747
212030,138971
212032,90056
212033,97986
212036,79033
212037,18670
212038,25089
212042,16118
212045,17284
212046,43883
212046,34803
212047,105907
212048,70299
212049,24780
212051,111748
212051,36452
212052,36095
212054,99153
212057,124428
212058,48394
212059,43610
212061,116063
212066,117458
212067,64350
212069,131892
212070,96174
212071,29079
212072,73690
212073,100013
212076,95949
212077,119002
212079,17078
212080,137996
212081,82844
212087,123697
212090,14325
212095,135108
212096,64117
212099,86494
212099,127563
212100,139217
212101,11712
212102,101864
212105,59465
212106,45270
212106,101759
212107,39760
212108,98043
212109,17348
212111,91487
212114,29301
212115,28503
212117,134512
212119,97294
212120,41661
212121,92240
212122,123939
212123,52263
212124,120374
212126,32944
212127,78675
212128,101604
212129,122377
212129,2506
212132,67887
212135,132061
212137,27063
212138,74908
212140,113402
212141,122131
212142,8930
212143,128705
212145,110663
212145,21198
212145,126818
212146,32919
212147,58011
212150,73042
212152,65602
212154,72286
212155,88624
212156,7156
212157,132832
212158,21419
212159,93269
212160,104192
212162,99413
212163,86668
212163,51715
212163,117877
212163,125463
212165,110035
212166,29024
212167,21231
212169,12830
212170,135681
212171,30223
212172,6206
212174,35545
212176,35712
212177,23772
212178,67297
212178,65053
212179,51418
212180,129561
212181,42473
212182,67447
212185,69200
212186,21156
212188,103888
212191,20026
212192,130582
212193,104112
212194,129440
212195,52451
212196,53172
212197,82954
212199,55842
212201,8275
212204,125623
212205,82439
212206,102144
212207,76833
212208,71964
212209,40335
212210,22864
212211,54904
212212,115880
212217,131642
212219,43028
212220,16824
212222,88897
212223,17633
212224,121305
212226,119952
212227,69610
212228,15543
212229,59081
212233,1230
212234,33074
212236,103709
212237,88671
212238,22786
212240,29856
212242,69202
212245,4386
212248,104517
212250,11848
212252,70747
212255,58041
212257,27864
212261,42036
212263,135487
212264,138069
212265,50465
212266,6604
212268,42688
212273,78612
212274,96926
212276,3775
212276,57125
212277,109087
212283,84276
212284,30453
212285,3501
212286,54515
212288,116581
212289,57569
212291,19538
212292,29768
212293,44395
212294,89973
212295,13015
212296,106793
212297,37818
212299,130325
212299,44865
212299,96362
212299,21715
212299,110075
212299,124069
212299,60123
212299,125211
212300,72176
212300,87956
212300,133173
212301,9080
212302,134232
212303,50569
212303,45480
212305,21018
212306,91856
212307,67813
212309,82935
212310,93770
212311,6844
212313,138267
212315,38844
212316,122435
212319,89144
212321,35043
212323,61586
212327,54077
212331,30116
212332,22154
212335,94226
212336,83651
212338,17027
212340,52270
212341,97465
212342,129249
212343,38605
212344,85742
212345,80525
212346,31359
212347,116852
212348,41320
212349,24792
212351,130289
212355,26006
212357,120958
212358,52599
212360,116176
212361,105884
212362,125921
212364,84635
212368,49123
212370,131418
212370,52796
212373,88807
212374,8991
212377,92193
212378,20013
212381,88823
212382,21015
212384,120324
212385,137997
212386,33722
212387,70076
212389,119666
212390,116455
212391,98159
212394,77025
212394,69492
212396,92790
212397,117989
212398,131892
212399,41832
212400,63117
212400,8891
212400,100665
212401,112547
212403,129224
212405,40938
212406,29399
212407,122315
212408,59175
212408,121991
212408,105688
212408,18727
212408,36822
212408,4076
212409,109310
212410,107859
212411,133227
212412,100163
212413,67988
212414,127151
212417,20176
212418,7516
212418,55224
212418,117772
212422,116176
212424,127456
212425,55765
212426,105487
212428,53903
212428,38195
212428,80783
212428,40488
212429,80475
212430,39762
212431,139350
212436,88096
212437,35083
212438,42927
212439,108213
212443,103217
212446,53578
212447,23775
212448,99942
212453,114895
212454,83663
212457,52646
212459,4916
212461,95170
212462,118318
212464,73275
212465,42013
212466,110579
212467,30890
212468,8368
212470,31333
212471,118031
212472,140568
212473,55519
212475,62064
212477,43924
212478,42855
212478,28731
212479,135886
212480,43596
212483,66094
212486,110435
212486,53853
212486,70559
212488,13674
212489,113982
212490,110813
212491,94708
212492,133713
212493,76754
212494,29927
212498,104866
212499,75975
212501,2356
212502,114653
212504,60745
212505,126908
212506,10188
212510,48049
212513,121880
212516,122543
212517,47635
212518,47627
212519,140766
212523,9029
212524,26737
212526,29643
212527,76115
212528,61456
212529,63607
212530,32483
212531,54873
212532,17100
212533,89554
212534,123177
212538,96418
212540,65072
212541,127481
212542,137090
212545,39557
212546,44884
212549,95076
212549,98577
212549,86398
212549,67753
212549,59422
212549,60113
212549,30320
212549,49062
212550,48284
212551,91376
212552,10087
212553,98283
212554,59310
212556,31360
212557,72482
212558,135013
212560,69261
212562,115383
212563,3213
212563,126665
212564,43272
212565,61491
212566,127620
212567,23984
212568,16978
212570,118968
212573,117679
212574,62003
212576,116414
212576,115873
212577,3847
212579,43816
212580,41441
212587,69418
212589,133716
212590,124279
212591,50417
212592,14643
212593,91714
212594,135351
212595,8560
212598,76501
212599,39906
212600,118104
212601,10841
212602,40380
212602,90879
212603,45875
212604,32788
212607,77187
212608,978
212609,111860
212610,73666
212611,134129
212613,109323
212615,5816
212617,37634
212620,99776
212623,8591
212625,7377
212626,139917
212627,54285
212627,104630
212628,118246
212630,131994
212633,19618
212638,109396
212639,134154
212640,97789
212640,126050
212641,78500
212643,114980
212646,27332
212648,114133
212650,121933
212651,7566
212652,87800
212653,120248
212655,5223
212658,42248
212659,100326
212661,81441
212662,65799
212664,127812
212666,137514
212668,21388
212670,58384
212671,33815
212672,36546
212675,109587
212676,36008
212677,78760
212678,60113
212679,45966
212681,49368
212683,62242
212687,13854
212688,121932
212689,87383
212692,40391
212693,65674
212695,37148
212697,24966
212700,15186
212701,69261
212704,44017
212705,192
212706,93626
212707,48004
212708,13410
212709,69481
212710,106991
212711,131320
212714,44833
212714,67673
212715,23484
212716,35679
212721,10107
212723,34846
212725,104455
212726,117181
212727,56063
212728,62731
212729,76743
212730,89360
212732,46221
212732,88820
212732,46120
212732,117112
212732,74558
212733,108246
212734,3880
212736,59526
212737,45006
212738,5505
212741,83665
212742,11473
212745,36289
212746,35348
212747,24804
212748,11393
212749,68181
212750,30120
212751,97883
212753,52327
212753,131566
212753,11031
212753,30024
212753,24974
212753,103181
212753,93982
212753,32856
212753,78266
212753,137490
212754,118188
212756,46068
212758,102895
212759,34151
212763,3540
212765,85434
212767,107281
212770,22779
212771,96426
212772,75561
212774,119971
212774,128606
212776,36802
212778,792
212779,52521
212780,88483
212780,97600
212781,135487
212782,139769
212783,80259
212784,98699
212789,125053
212789,66506
212792,117788
212793,31641
212794,54774
212795,21553
212797,100852
212798,18394
212799,46944
212801,78984
212806,2448
212807,50388
212808,4434
212809,77861
212811,97027
212812,39526
212813,62844
212814,44376
212818,49192
212819,127831
212821,130541
212822,91490
212824,2620
212825,14670
212825,84499
212826,100700
212828,62284
212829,64099
212830,65056
212833,53672
212834,5012
212837,56192
212838,134503
212839,91906
212840,107305
212842,1083
212843,104370
212847,95078
212847,58248
212851,116529
212853,61268
212856,136536
212857,13674
212860,54206
212861,11671
212863,94094
212863,112341
212865,57595
212866,91210
212868,50330
212869,34793
212870,10895
212872,39493
212872,23418
212872,92410
212874,139491
212875,16712
212876,90929
212879,133468
212879,44956
212879,60179
212879,118295
212882,112902
212883,75355
212884,99723
212885,39486
212886,81025
212887,61034
212887,50481
212887,85595
212890,72631
212891,50779
212893,13138
212894,59318
212896,93200
212897,114304
212900,83466
212901,89389
212902,108827
212905,47249
212909,13152
212910,135407
212911,104943
212912,59253
212914,81901
212915,66729
212917,6487
212920,90077
212922,127402
212923,98658
212924,117372
212925,44027
212927,89076
